date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:57:15	17579/17579	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:03%20GMT	http://blog.lan/kayak-sailing-burnham-on-crouch	/home/rob/websites/blog/kayak-sailing-burnham-on-crouch.html	(from http://blog.lan/)
23:57:17	20469/20469	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:05%20GMT	http://blog.lan/sailing-in-corfu	/home/rob/websites/blog/sailing-in-corfu.html	(from http://blog.lan/)
23:57:19	386418/386418	---M--	200	added ('OK')	image/png	etag:%225e572-58cb69b64419d%22	http://blog.lan/images/0/9/9/9/1/0999151dfaafce4d2975ad3c973a26a9d272a66a-screenshot20190630234341.png	/home/rob/websites/blog/images/0/9/9/9/1/0999151dfaafce4d2975ad3c973a26a9d272a66a-screenshot20190630234341.png	(from http://blog.lan/)
23:57:19	16587/16587	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:07%20GMT	http://blog.lan/improved-docker-interface	/home/rob/websites/blog/improved-docker-interface.html	(from http://blog.lan/)
23:57:21	318921/318921	---M--	200	added ('OK')	image/png	etag:%224ddc9-58cb9a63be119%22	http://blog.lan/images/e/5/1/2/d/e512deb965390491c9c39039dd009322cac7814f-screenshot20190702171153.png	/home/rob/websites/blog/images/e/5/1/2/d/e512deb965390491c9c39039dd009322cac7814f-screenshot20190702171153.png	(from http://blog.lan/)
23:57:21	18626/18626	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:09%20GMT	http://blog.lan/kayak-sailing-isle-of-wight	/home/rob/websites/blog/kayak-sailing-isle-of-wight.html	(from http://blog.lan/)
23:57:23	38177/38177	---M--	200	added ('OK')	image/jpeg	etag:%229521-58cb69b6b5ded%22	http://blog.lan/images/5/d/c/1/7/5dc17d987911871d121a4023a568414f3517ae4a-20180728-174734991402.jpeg	/home/rob/websites/blog/images/5/d/c/1/7/5dc17d987911871d121a4023a568414f3517ae4a-20180728-174734991402.jpg	(from http://blog.lan/)
23:57:23	177067/177067	---M--	200	added ('OK')	image/png	etag:%222b3ab-58e966e8142c0%22	http://blog.lan/images/4/a/e/9/1/4ae9181d3493c9172821004df9cb508546f2587e-screenshot2019-07-26-portainer.png	/home/rob/websites/blog/images/4/a/e/9/1/4ae9181d3493c9172821004df9cb508546f2587e-screenshot2019-07-26-portainer.png	(from http://blog.lan/)
23:57:23	26914/26914	---M--	200	added ('OK')	image/jpeg	etag:%226922-58eabc584b4e0%22	http://blog.lan/images/5/d/1/a/b/5d1ab6df24ec7178204d07b2baa9e90e7634dc84-tl-mr3020.jpeg	/home/rob/websites/blog/images/5/d/1/a/b/5d1ab6df24ec7178204d07b2baa9e90e7634dc84-tl-mr3020.jpg	(from http://blog.lan/)
23:57:23	17428/17428	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:11%20GMT	http://blog.lan/custom-router-firmware	/home/rob/websites/blog/custom-router-firmware.html	(from http://blog.lan/)
23:57:24	56339/56339	---M--	200	added ('OK')	image/jpeg	etag:%22dc13-58cb69b6cf42d%22	http://blog.lan/images/3/5/3/e/a/353ea93c4b10c13d197c32cfe7fd404795c81c12-20180722-204929550875.jpeg	/home/rob/websites/blog/images/3/5/3/e/a/353ea93c4b10c13d197c32cfe7fd404795c81c12-20180722-204929550875.jpg	(from http://blog.lan/)
23:57:25	76397/76397	---M--	200	added ('OK')	image/jpeg	etag:%2212a6d-58cb69b6f170d%22	http://blog.lan/images/c/b/1/3/5/cb135f0cf1d9a737a72491dc005357c1afe76f31-20180720-180955881583.jpeg	/home/rob/websites/blog/images/c/b/1/3/5/cb135f0cf1d9a737a72491dc005357c1afe76f31-20180720-180955881583.jpg	(from http://blog.lan/)
23:57:25	17451/17451	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:13%20GMT	http://blog.lan/kayak-sailing-maldon	/home/rob/websites/blog/kayak-sailing-maldon.html	(from http://blog.lan/)
23:57:26	24985/24985	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:14%20GMT	http://blog.lan/building-a-kayak-sailing-rig	/home/rob/websites/blog/building-a-kayak-sailing-rig.html	(from http://blog.lan/)
23:57:27	184030/184030	---M--	200	added ('OK')	image/png	etag:%222cede-58e983f66e98a%22	http://blog.lan/images/b/a/7/3/0/ba73028f89554ef137c92386f51b3d8af4e23f45-screenshot2019-07-26-tomatousb-advanced-dhcp-dns.png	/home/rob/websites/blog/images/b/a/7/3/0/ba73028f89554ef137c92386f51b3d8af4e23f45-screenshot2019-07-26-tomatousb-advanced-dhcp-dns.png	(from http://blog.lan/)
23:57:27	45273/45273	---M--	200	added ('OK')	image/jpeg	etag:%22b0d9-58cb69b70a195%22	http://blog.lan/images/3/0/c/2/b/30c2b59092b40b84461598425f6fa8076371f878-20180617-180252418050.jpeg	/home/rob/websites/blog/images/3/0/c/2/b/30c2b59092b40b84461598425f6fa8076371f878-20180617-180252418050.jpg	(from http://blog.lan/)
23:57:27	17748/17748	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:15%20GMT	http://blog.lan/reverse-proxying-containers	/home/rob/websites/blog/reverse-proxying-containers.html	(from http://blog.lan/)
23:57:28	92064/92064	---M--	200	added ('OK')	image/png	etag:%22167a0-58ccf1feb8033%22	http://blog.lan/images/a/8/6/4/4/a864451cf64ba71b2ba5b4a2a6d3f0ceaaef910c-screenshot20190704001238.png	/home/rob/websites/blog/images/a/8/6/4/4/a864451cf64ba71b2ba5b4a2a6d3f0ceaaef910c-screenshot20190704001238.png	(from http://blog.lan/)
23:57:28	17836/17836	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:16%20GMT	http://blog.lan/kayaking-royal-docks	/home/rob/websites/blog/kayaking-royal-docks.html	(from http://blog.lan/)
23:57:29	84348/84348	---M--	200	added ('OK')	image/jpeg	etag:%221497c-58cb981c711ad%22	http://blog.lan/images/d/2/c/6/9/d2c691cc9797cf9e2b261d5d36fb48152e451065-20180226-150545833235.jpeg	/home/rob/websites/blog/images/d/2/c/6/9/d2c691cc9797cf9e2b261d5d36fb48152e451065-20180226-150545833235.jpg	(from http://blog.lan/)
23:57:29	16851/16851	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:17%20GMT	http://blog.lan/better-code-management	/home/rob/websites/blog/better-code-management.html	(from http://blog.lan/)
23:57:30	95344/95344	---M--	200	added ('OK')	image/png	etag:%2217470-58cced25bf053%22	http://blog.lan/images/1/9/7/0/6/197068e1f1b41d8acf35b857db960905eaa0908b-screenshot20190703235157.png	/home/rob/websites/blog/images/1/9/7/0/6/197068e1f1b41d8acf35b857db960905eaa0908b-screenshot20190703235157.png	(from http://blog.lan/)
23:57:30	17093/17093	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:18%20GMT	http://blog.lan/whistler-canada	/home/rob/websites/blog/whistler-canada.html	(from http://blog.lan/)
23:57:31	62486/62486	---M--	200	added ('OK')	image/jpeg	etag:%22f416-58cb69b7237d5%22	http://blog.lan/images/a/f/4/0/3/af403271e172c7fef7b92af13ed70fc86b08bbe4-20170918-145208113062.jpeg	/home/rob/websites/blog/images/a/f/4/0/3/af403271e172c7fef7b92af13ed70fc86b08bbe4-20170918-145208113062.jpg	(from http://blog.lan/)
23:57:31	17591/17591	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:19%20GMT	http://blog.lan/synology-migration	/home/rob/websites/blog/synology-migration.html	(from http://blog.lan/)
23:57:32	58249/58249	---M--	200	added ('OK')	image/jpeg	etag:%22e389-58cb69b73ca2d%22	http://blog.lan/images/3/c/7/4/a/3c74a3e2545892faabdbddf58dadb3a4a432246f-20170708-124144.jpeg	/home/rob/websites/blog/images/3/c/7/4/a/3c74a3e2545892faabdbddf58dadb3a4a432246f-20170708-124144.jpg	(from http://blog.lan/)
23:57:32	22653/22653	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:20%20GMT	http://blog.lan/solo-through-the-alps	/home/rob/websites/blog/solo-through-the-alps.html	(from http://blog.lan/)
23:57:33	79870/79870	---M--	200	added ('OK')	image/jpeg	etag:%22137fe-58cb69b75589d%22	http://blog.lan/images/e/5/3/d/8/e53d85eab2e00c4f6796cb470e0d182930bccf21-20170503-121124201148.jpeg	/home/rob/websites/blog/images/e/5/3/d/8/e53d85eab2e00c4f6796cb470e0d182930bccf21-20170503-121124201148.jpg	(from http://blog.lan/)
23:57:33	19834/19834	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:22%20GMT	http://blog.lan/sailing-the-solent	/home/rob/websites/blog/sailing-the-solent.html	(from http://blog.lan/)
23:57:33	34453/34453	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:22%20GMT	http://blog.lan/tag:motorcycling	/home/rob/websites/blog/tag_motorcycling.html	(from http://blog.lan/)
23:57:34	48482/48482	---M--	200	added ('OK')	image/jpeg	etag:%22bd62-58cb981c8bf5d%22	http://blog.lan/images/0/5/7/c/0/057c0f72dc6869f921dc74f03fe74aaeddfbd223-20160314-190633261394.jpeg	/home/rob/websites/blog/images/0/5/7/c/0/057c0f72dc6869f921dc74f03fe74aaeddfbd223-20160314-190633261394.jpg	(from http://blog.lan/)
23:57:34	18251/18251	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:22%20GMT	http://blog.lan/techcrunch-disrupt-london-2017	/home/rob/websites/blog/techcrunch-disrupt-london-2017.html	(from http://blog.lan/)
23:57:35	51698/51698	---M--	200	added ('OK')	image/jpeg	etag:%22c9f2-58cb69b76eaf5%22	http://blog.lan/images/2/e/b/e/a/2ebea0c3eb7c0fd69366ac962be0f5080f14633f-20160825-161933441991.jpeg	/home/rob/websites/blog/images/2/e/b/e/a/2ebea0c3eb7c0fd69366ac962be0f5080f14633f-20160825-161933441991.jpg	(from http://blog.lan/)
23:57:35	21001/21001	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:23%20GMT	http://blog.lan/tag:conference	/home/rob/websites/blog/tag_conference.html	(from http://blog.lan/)
23:57:35	19538/19538	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:23%20GMT	http://blog.lan/skiing-courchevel	/home/rob/websites/blog/skiing-courchevel.html	(from http://blog.lan/)
23:57:36	34329/34329	---M--	200	added ('OK')	image/jpeg	etag:%228619-58ea863fb99a7%22	http://blog.lan/images/9/c/2/1/b/9c21bd96fa6743d79fdc8a0a6e14c806098b5e1d-cisco-spa112-2port-phone-adapter.jpeg	/home/rob/websites/blog/images/9/c/2/1/b/9c21bd96fa6743d79fdc8a0a6e14c806098b5e1d-cisco-spa112-2port-phone-adapter.jpg	(from http://blog.lan/)
23:57:36	29375/29375	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2029%20Jul%202019%2022:57:24%20GMT	http://blog.lan/into-the-arctic-circle-norway	/home/rob/websites/blog/into-the-arctic-circle-norway.html	(from http://blog.lan/)
